P_SUID,PARTY,CHNG_A,CHNG_B,CHNG_C,DIVRELPOP,DIVRACPOP,POORASSIST,CLIM1A,SCIMPACT,RELIMPACT,RACECMB,INC_SDT1,EDUCREC,EMPLSIT,USGEN,CURREL
10999990,1,2,1,2,2,1,2,2,3,2,1,4,2,2,3,10010
11000120,2,3,1,3,1,1,2,1,2,3,1,5,2,5,3,100000
11000130,2,1,1,1,1,1,3,77,3,2,1,5,2,5,3,100000
11000140,3,3,1,1,3,3,1,1,2,1,4,5,3,1,2,100000
11000190,3,2,3,3,3,2,1,1,2,1,3,5,4,1,1,10010
11000250,3,2,1,2,1,1,1,1,2,2,3,3,2,5,1,10010
11000310,2,2,3,3,2,3,2,1,2,1,1,4,1,1,3,100000
11000530,2,3,3,3,2,3,1,2,3,2,5,1,1,1,2,10010
11000570,3,2,1,1,1,1,3,1,2,1,1,8,3,5,3,100000
11000730,2,1,1,1,1,1,3,2,3,3,2,1,3,1,3,10010
11000770,2,1,1,1,1,1,1,1,2,1,1,8,4,1,3,100000
11000830,2,1,1,1,3,1,3,1,3,3,2,8,3,1,3,10010
11000930,2,1,1,1,1,1,3,1,2,1,1,8,4,2,3,100000
11000960,1,3,1,1,3,1,1,1,2,3,4,5,2,1,3,100000
11000980,4,2,1,2,1,1,3,1,2,2,1,6,1,1,3,50000
11001000,4,3,1,3,3,3,3,77,3,3,1,7,1,3,3,100000
11001100,1,2,1,1,1,1,2,2,3,2,4,6,3,3,3,20000
11001140,1,2,2,2,1,1,2,3,3,2,1,6,3,1,3,10010
11001180,3,2,1,1,1,1,2,2,2,2,1,8,3,4,3,10010
11001200,2,3,1,3,3,1,3,1,2,2,3,1,4,3,1,100000
11001300,1,2,1,2,3,2,2,2,3,3,1,8,3,5,3,10010
11001370,3,1,1,3,1,1,3,1,2,2,1,8,4,1,2,10010
11001430,3,2,1,2,3,1,2,2,2,2,1,8,3,1,3,100000
11001460,1,2,3,2,3,2,3,1,2,2,1,1,2,5,3,10010
11001570,1,2,1,2,2,1,2,2,2,2,1,8,3,1,3,10010
11001590,1,2,2,2,3,3,2,3,2,2,1,4,3,2,3,10010
11001630,1,2,3,1,1,3,2,2,2,2,1,3,1,5,3,10010
11001640,3,2,1,1,2,1,3,1,2,1,1,1,3,1,3,100000
11001680,1,2,2,2,2,2,2,3,3,2,1,8,2,1,2,10010
11001720,2,1,1,1,1,1,1,1,2,3,1,6,4,1,3,100000
11001750,3,2,1,2,1,1,3,1,2,1,1,7,3,1,1,50000
11001840,1,2,2,2,1,1,2,3,2,2,1,5,4,3,3,10010
11001880,2,1,1,1,1,1,1,1,2,1,1,8,4,3,3,50000
11001990,1,2,1,2,2,3,2,77,1,2,1,2,1,5,3,10010
11002000,2,2,1,3,1,1,1,2,2,2,2,1,1,3,3,10010
11002170,1,2,1,2,3,1,3,1,2,3,1,8,1,1,1,10010
11002220,1,1,2,2,1,1,2,1,2,2,1,3,3,1,3,20000
11002230,2,3,3,3,3,3,1,3,3,2,5,2,2,1,1,10010
11002260,2,2,1,2,3,1,3,1,2,3,1,5,3,5,3,10010
11002270,1,2,1,1,3,2,1,1,1,3,1,4,2,1,3,10010
11002430,3,3,3,1,3,2,2,77,3,2,1,7,2,1,3,10010
11002460,2,1,1,1,1,1,1,2,3,3,3,4,3,1,3,10010
11002470,1,1,2,2,1,1,3,2,2,2,1,7,4,2,3,10010
11002550,1,1,3,2,2,1,3,3,3,2,1,4,3,3,2,10010
11002760,1,3,3,2,3,1,3,2,2,2,1,4,1,1,3,10010
11002890,3,2,2,2,1,1,2,2,3,2,1,4,1,3,3,100000
11002940,2,1,1,1,1,1,1,1,2,1,1,4,4,1,3,100000
11003000,1,2,3,1,1,1,2,2,3,2,1,5,3,5,3,10010
11003020,2,3,1,3,3,3,3,77,2,1,4,4,3,1,3,100000
11003070,4,3,1,2,3,2,1,2,2,2,1,4,4,5,3,10010
11003090,3,2,1,2,3,1,2,1,2,2,1,6,3,5,3,10010
11003140,2,3,1,1,3,2,2,77,2,2,1,6,4,1,3,10010
11003210,2,1,1,1,1,1,1,1,2,3,1,8,4,5,3,100000
11003220,1,2,1,2,2,2,2,2,2,2,1,8,4,1,3,10010
11003230,2,2,1,3,3,3,3,77,2,2,1,8,2,3,3,10010
11003390,2,3,1,1,1,1,3,1,2,3,1,5,3,1,3,10010
11003460,1,2,1,2,1,1,2,2,2,2,1,6,2,2,3,20000
11003470,3,2,3,2,3,3,2,2,3,3,1,5,3,1,2,10010
11003480,3,1,1,3,1,1,3,1,2,1,1,6,3,5,1,100000
11003550,4,1,1,2,3,3,1,77,3,3,1,2,3,1,2,100000
11003670,2,2,1,1,1,1,1,1,2,2,1,4,2,5,3,10010
11003700,1,2,2,2,2,2,2,3,1,2,4,1,3,5,3,10010
11003770,3,1,1,1,1,1,3,77,2,1,1,5,4,1,3,100000
11003780,2,1,1,1,1,1,1,1,2,2,1,7,3,1,1,100000
11003920,3,2,1,1,2,1,2,2,3,2,1,5,4,1,3,10010
11004020,2,1,1,1,1,1,1,1,2,3,1,1,2,3,3,100000
11004030,1,2,1,2,1,1,2,3,2,2,4,8,3,5,2,10010
11004360,2,1,1,1,1,1,1,1,2,3,1,4,3,5,3,10010
11004400,3,1,1,3,2,1,2,1,2,1,1,6,2,2,3,100000
11004410,2,3,3,1,3,1,3,1,2,3,1,4,3,5,2,10010
11004510,3,2,1,1,2,1,1,77,3,3,4,2,1,5,1,10010
11004520,2,1,1,1,1,1,1,1,2,1,1,6,3,1,3,10010
11004550,1,2,1,3,3,2,2,3,1,2,1,4,4,2,3,10010
11004620,1,2,1,2,1,1,1,3,2,2,1,4,1,4,3,10010
11004640,3,2,1,1,3,3,3,1,2,1,1,7,3,1,3,100000
11004650,4,3,3,2,3,3,1,3,1,1,2,1,3,5,3,100000
11004770,2,3,1,1,1,1,3,1,2,1,1,7,4,5,3,10010
11004880,3,3,2,2,2,1,3,1,2,2,4,3,3,1,3,10010
11005050,3,2,2,2,2,3,2,2,3,1,1,1,2,2,3,100000
11005110,3,1,1,1,3,1,2,1,2,3,1,4,3,5,3,10010
11005200,1,2,1,2,1,1,1,77,3,2,1,5,3,1,3,10010
11005290,2,2,1,3,3,1,3,2,2,3,1,1,3,5,3,10010
11005340,1,2,3,2,2,3,2,3,2,2,1,8,4,1,3,10010
11005490,2,2,1,2,3,1,2,1,2,3,1,1,2,1,3,10010
11005660,3,1,1,1,1,1,1,1,3,1,1,8,3,1,1,90010
11005670,3,3,1,2,1,1,3,2,2,2,1,2,2,5,3,100000
11005850,1,2,1,2,2,1,2,2,3,2,1,8,4,1,3,10010
11005950,4,2,1,3,2,2,2,3,3,3,1,3,4,5,3,100000
11006200,1,3,3,3,3,1,3,77,3,3,1,1,1,3,3,100000
11006240,1,2,3,2,2,2,2,77,3,3,1,2,1,1,3,10010
11006380,1,3,3,3,2,1,1,2,2,2,5,6,3,5,1,10010
11006410,1,2,1,2,3,1,2,77,3,2,1,3,2,2,3,10010
11006440,4,1,1,1,3,1,1,77,3,3,4,5,3,1,3,10010
11006480,2,1,1,1,1,1,1,1,2,1,1,5,4,1,3,10010
11006860,3,2,1,1,1,1,1,1,3,1,1,5,1,1,3,90010
11007090,3,3,1,1,1,1,1,77,3,3,1,1,1,1,2,100000
11007120,1,2,3,2,3,3,3,2,3,2,1,2,1,1,3,10010
11007150,1,2,3,2,2,2,2,2,2,1,1,1,3,5,2,90010
11007210,2,3,1,1,1,1,1,1,2,3,1,8,3,1,3,100000
11007270,1,2,1,2,2,3,2,77,2,1,1,1,1,2,3,100000
11007480,3,3,1,3,3,1,3,1,2,3,1,4,3,1,3,10010
11007490,3,1,1,1,1,1,3,1,2,1,1,8,3,1,2,100000
11007540,1,2,3,2,2,2,2,2,3,2,1,8,2,5,3,10010
11007550,3,1,1,1,1,1,2,2,3,3,1,5,1,3,3,10010
11007610,3,2,1,1,1,1,1,1,3,3,1,4,2,5,2,100000
11007630,3,2,1,3,3,1,1,1,3,1,1,2,2,1,3,100000
11007640,1,2,1,2,3,2,2,1,3,2,1,5,1,1,3,10010
11007660,2,1,1,1,1,1,3,1,2,3,3,8,3,1,3,70000
11007680,1,3,3,1,2,1,1,2,3,2,1,1,1,5,3,10010
11007690,3,2,1,1,1,1,3,1,2,3,4,8,3,1,2,10010
11007720,2,1,1,1,1,1,1,1,2,1,1,6,3,1,3,100000
11007750,1,3,1,2,3,3,3,1,2,2,3,6,3,1,1,10010
11007850,1,3,1,3,1,1,1,1,3,3,1,7,3,3,3,100000
11007900,1,2,1,2,3,2,1,77,1,1,1,1,1,4,3,10010
11008040,1,2,3,2,3,3,1,77,3,2,1,1,1,4,3,10010
11008090,2,2,1,3,2,3,3,77,2,1,1,6,3,5,2,100000
11008150,2,3,1,1,1,1,1,1,2,1,1,4,4,1,3,100000
11008190,3,1,1,1,1,1,3,2,2,1,1,5,3,5,3,100000
11008260,3,2,1,1,3,2,2,2,2,3,1,7,3,1,3,10010
11008270,3,2,3,3,1,1,3,2,3,2,1,8,3,1,3,10010
11008360,2,1,1,1,1,1,3,1,2,2,1,8,4,5,2,10010
11008370,4,2,1,2,3,1,1,1,2,1,1,4,3,1,3,10010
11008540,3,1,1,3,3,1,1,2,1,1,5,3,1,5,1,10010
11008550,1,2,1,2,1,1,2,1,2,1,1,8,3,2,3,100000
11008570,3,2,1,2,3,1,3,77,3,3,1,4,2,1,3,10010
11008690,4,1,1,2,2,1,2,3,3,3,1,6,4,2,3,10010
11008710,1,2,3,2,3,1,2,2,3,2,1,7,2,5,3,10010
11008800,3,3,1,1,1,1,2,1,2,3,1,5,3,1,2,100000
11008810,2,1,1,1,2,1,2,1,3,3,1,5,4,1,3,10010
11008870,2,3,1,1,1,1,1,77,2,3,1,4,3,1,3,100000
11008880,2,1,1,3,3,1,3,1,2,2,3,1,3,4,1,10010
11009120,2,1,1,1,1,1,1,1,3,3,2,6,1,2,2,10010
11009210,1,2,1,2,2,1,2,77,2,2,1,8,2,5,3,10010
11009220,2,1,1,1,1,1,1,1,2,1,1,6,4,5,3,100000
11009480,3,2,1,2,2,2,3,1,2,2,1,6,3,1,3,10010
11009610,4,1,1,1,1,1,1,2,2,2,4,6,4,1,3,100000
11009670,2,1,1,3,1,1,3,1,3,1,1,8,3,1,3,100000
11009700,4,2,1,2,3,3,3,1,2,3,1,1,2,2,3,100000
11009860,4,2,1,1,1,1,1,1,3,1,1,5,2,4,3,100000
11010010,3,3,1,1,1,1,1,1,2,1,1,7,2,1,1,100000
11010030,3,1,1,2,1,1,3,1,2,1,1,8,3,1,3,10010
11010160,4,3,1,1,1,1,2,1,2,2,3,8,4,1,3,100000
11010210,2,3,3,3,3,2,3,77,3,3,2,4,1,5,3,10010
11010320,2,3,1,3,1,1,1,1,2,1,1,1,1,4,3,100000
11010480,2,3,1,1,1,1,3,1,2,3,1,7,4,1,3,100000
11010560,1,1,1,1,1,1,2,1,2,3,1,7,4,2,3,10010
11010660,2,1,1,1,1,1,1,1,2,3,1,5,4,1,2,10010
11010670,2,1,1,1,1,1,1,1,2,1,4,8,4,1,3,100000
11010710,2,2,1,1,1,1,3,1,2,3,1,5,3,5,3,10010
11010800,1,2,3,2,2,2,2,3,1,3,1,6,1,5,3,100000
11010810,2,1,1,2,1,1,1,1,3,2,3,5,4,1,2,60000
11010940,2,2,3,2,3,3,3,1,2,2,2,2,1,1,3,10010
11010970,3,1,1,1,1,1,1,1,2,1,1,8,4,1,3,50000
11010990,3,3,1,2,1,1,2,77,3,1,1,5,3,1,3,100000
11011020,2,1,1,1,1,1,2,1,2,1,1,6,2,5,3,100000
11011040,2,3,3,3,1,1,1,1,3,3,3,5,3,5,3,70000
11011070,2,1,1,1,1,1,1,1,2,1,1,8,3,1,3,100000
11011140,1,2,3,2,2,2,1,77,2,2,1,1,1,5,3,10010
11011150,2,1,1,1,1,1,3,1,2,2,1,3,1,5,2,10010
11011220,4,3,3,2,2,1,1,1,3,1,2,8,4,3,1,10010
11011250,2,1,1,1,1,1,3,1,2,1,1,5,2,5,3,100000
11011450,3,3,3,3,1,1,3,2,3,2,1,4,1,5,3,20000
11011460,3,2,1,2,1,1,2,3,3,2,1,7,2,1,3,10010
11011480,2,3,1,1,1,1,1,77,3,3,2,2,1,5,3,10010
11011530,1,3,1,1,1,1,2,1,2,2,1,8,4,1,3,50000
11011560,2,1,1,1,1,1,2,77,3,1,1,7,4,1,3,100000
11011690,3,1,1,1,1,1,1,1,2,1,1,4,4,2,3,90010
11011810,3,2,1,3,2,1,1,1,3,3,1,5,4,1,3,10010
11011820,2,3,1,1,1,1,1,1,1,3,1,6,3,1,3,100000
11011900,3,3,2,2,1,1,2,1,2,1,1,3,2,1,3,100000
11012000,2,1,1,1,1,1,1,1,2,3,1,3,3,2,3,100000
11012140,2,3,1,1,3,1,3,2,3,2,1,2,2,5,3,10010
11012210,3,1,1,2,3,1,1,1,3,2,3,5,4,1,3,10010
11012280,2,3,1,1,1,1,1,1,3,2,1,8,3,1,3,100000
11012310,3,2,1,2,1,3,3,1,2,2,3,5,1,1,1,10010
11012420,3,2,1,2,1,1,3,77,1,3,1,3,2,4,3,10010
11012450,4,1,1,3,1,1,1,1,2,1,3,1,3,2,2,100000
11012710,1,3,1,1,2,3,2,1,2,2,1,6,4,1,2,10010
11012740,2,1,1,1,1,1,3,1,3,3,1,8,3,5,3,10010
11012790,2,1,1,1,1,1,1,1,2,2,1,8,3,5,2,50000
11012810,2,3,1,3,3,1,1,77,2,3,4,3,1,4,2,10010
11012860,2,3,3,3,1,2,1,77,3,2,1,2,1,5,3,10010
11012870,4,3,1,1,1,1,1,2,2,1,1,3,3,1,3,10010
11012890,1,2,1,2,1,1,1,77,3,1,1,2,4,1,3,10010
11013010,1,2,2,2,2,1,2,2,2,2,1,8,4,5,3,10010
11013220,2,1,1,1,1,1,1,1,2,1,1,4,4,1,3,100000
11013300,3,1,1,1,2,1,1,1,2,3,3,8,4,1,2,100000
11013330,1,2,1,2,2,2,2,3,2,2,1,8,2,1,3,10010
11013370,2,1,1,1,3,1,3,1,2,2,1,8,3,1,3,10010
11013450,1,2,1,2,1,1,1,77,3,2,5,4,2,2,3,10010
11013600,1,2,2,2,2,1,3,2,3,2,1,1,1,5,3,10010
11013610,1,2,2,2,1,1,2,3,2,3,1,5,3,5,3,100000
11013680,1,2,1,2,3,3,1,3,2,2,1,3,2,1,2,10010
11013720,1,2,2,2,2,2,2,3,2,2,1,4,4,5,3,10010
11013880,2,2,1,2,3,1,1,2,3,2,5,1,2,5,3,10010
11014010,3,2,1,3,3,1,1,3,3,2,5,2,2,2,3,10010
11014060,4,1,3,1,1,1,1,2,3,3,1,3,2,1,3,100000
11014140,2,1,1,2,1,1,3,1,3,3,2,3,3,1,2,10010
11014210,2,1,1,2,1,1,1,77,2,2,1,8,4,1,2,100000
11014270,3,2,1,1,1,1,2,2,2,2,1,8,3,1,3,10010
11014350,3,1,1,2,1,1,1,1,1,2,3,7,4,1,1,60000
11014370,3,1,1,1,1,1,1,1,2,1,1,5,3,1,3,100000
11014390,3,1,1,1,1,1,1,1,2,1,2,1,3,2,3,100000
11014420,2,1,1,1,1,1,1,1,2,1,1,5,3,1,3,10010
11014430,1,1,1,2,1,1,1,2,3,3,4,3,4,3,3,10010
11014530,3,2,1,2,1,1,3,77,3,2,3,5,3,1,1,60000
11014570,4,1,1,3,3,1,1,1,2,3,1,1,2,3,1,100000
11014620,4,3,3,3,1,1,3,1,2,2,5,1,2,2,2,10010
11014650,4,2,2,2,1,1,1,77,2,1,1,1,1,3,3,90010
11014770,3,2,1,1,2,1,3,2,3,2,1,6,2,1,1,10010
11014900,2,1,1,1,3,1,1,2,3,2,2,3,2,1,3,10010
11015090,1,3,1,3,3,3,3,77,3,3,1,1,1,3,2,100000
11015110,1,2,1,2,2,1,1,1,3,2,1,8,3,3,3,10010
11015170,2,2,1,1,2,2,1,77,2,1,1,6,2,3,3,100000
11015220,1,1,1,2,2,1,3,2,2,2,1,8,4,2,3,10010
11015350,3,1,2,2,3,1,3,3,3,3,1,5,4,5,3,10010
11015390,1,2,1,2,2,2,3,2,2,3,1,8,4,1,2,100000
11015420,1,2,1,2,2,1,3,3,3,2,3,6,3,5,1,10010
11015430,4,2,2,2,1,1,2,3,2,2,4,4,1,3,2,10010
11015440,3,1,1,1,1,1,3,1,2,2,1,6,2,1,1,100000
11015510,1,3,1,3,1,1,2,1,3,2,1,1,1,1,1,10010
11015640,1,2,1,3,1,2,2,2,3,2,1,6,2,5,3,10010
11015650,2,3,1,2,1,1,2,1,2,2,1,3,1,5,3,10010
11015790,2,3,1,1,1,1,1,1,2,1,1,7,4,5,1,100000
11015820,1,2,3,2,3,3,2,2,2,2,1,5,3,5,3,100000
11015910,1,2,3,2,2,1,2,2,3,2,1,4,2,5,3,10010
11015950,2,3,1,1,1,1,1,1,3,3,1,4,4,5,3,100000
11015970,2,3,1,1,3,1,1,2,2,2,1,1,1,5,3,10010
11016000,2,1,1,1,1,1,1,1,2,2,1,7,3,4,3,10010
11016010,4,3,1,2,3,3,3,77,3,3,1,2,2,5,3,100000
11016070,1,2,2,2,3,3,2,77,3,2,1,1,1,2,1,10010
11016230,2,1,1,1,1,1,2,1,2,3,1,8,4,1,3,100000
11016280,3,2,1,2,2,1,2,1,2,3,1,8,4,5,1,10010
11016570,3,3,1,3,3,1,3,1,3,2,3,3,1,1,1,10010
11016630,2,2,2,2,1,1,1,1,1,1,1,2,2,1,3,10010
11016790,3,3,3,1,1,1,1,1,2,1,3,6,3,2,1,90010
11016870,2,2,1,1,1,1,1,1,2,3,4,4,3,1,3,100000
11016950,2,1,1,1,1,1,1,1,2,1,1,7,3,1,3,100000
11016970,3,1,1,1,3,1,1,1,2,1,1,1,2,4,3,50000
11017070,3,3,1,3,1,1,1,77,3,1,1,2,1,3,3,90010
11017150,3,1,1,1,3,1,3,1,2,2,1,8,4,5,3,50000
11017260,1,2,2,2,1,1,2,2,3,1,1,4,2,5,3,10010
11017340,1,2,2,2,3,1,2,2,2,2,1,8,1,3,3,10010
11017360,1,1,1,3,1,1,2,2,2,2,4,7,3,1,3,10010
11017450,1,2,1,1,3,3,3,77,3,3,1,7,3,1,3,100000
11017460,4,1,1,1,1,1,1,1,2,1,1,1,3,1,3,100000
11017550,3,1,1,3,1,1,3,1,2,3,1,1,1,5,3,10010
11017570,2,1,1,3,1,3,2,1,2,3,1,3,2,5,3,10010
11017600,2,1,1,1,1,1,1,1,2,3,1,6,2,2,3,100000
11017730,2,3,1,1,1,1,1,1,2,2,1,3,3,5,2,10010
11017760,4,3,1,1,1,1,2,77,2,3,1,5,1,5,3,10010
11017770,2,3,1,1,3,1,1,1,2,3,1,6,2,5,3,10010
11017820,2,1,1,1,1,1,1,1,2,1,1,4,3,2,3,100000
11017900,4,2,2,2,3,2,2,3,3,2,1,7,3,1,3,10010
11017920,4,2,3,2,3,3,2,3,3,2,1,2,3,5,3,10010
11017930,2,1,1,1,1,1,1,1,2,1,3,4,3,1,3,70000
11017940,1,3,3,1,1,1,2,77,2,2,1,8,3,1,3,100000
11018250,3,1,1,1,1,1,3,1,2,2,1,5,3,1,3,100000
11018510,3,1,1,3,1,1,3,1,2,1,1,5,4,1,3,100000
11018600,3,1,1,1,1,1,1,1,2,3,1,6,2,5,3,100000
11018630,2,1,1,1,1,1,1,1,2,1,3,5,3,5,1,10010
11018660,2,2,1,1,1,1,1,77,3,2,2,5,3,3,3,10010
11018680,2,3,3,3,1,3,3,3,3,3,2,1,1,5,3,10010
11018700,2,1,1,1,1,1,1,1,2,1,1,4,2,1,3,100000
11018750,1,2,1,2,2,2,2,2,3,2,1,2,3,5,3,10010
11018760,1,2,3,3,2,1,3,77,3,2,1,2,4,5,3,10010
11018840,4,3,2,1,2,1,3,77,3,2,1,6,4,1,3,10010
11018860,2,1,1,1,1,1,1,1,2,3,1,8,3,1,2,50000
11018880,2,1,1,1,1,1,3,1,2,3,1,4,2,2,3,10010
11018900,3,2,2,2,3,1,2,2,3,3,1,5,3,1,3,10010
11018920,2,3,1,3,3,1,3,77,2,2,2,7,2,1,3,10010
11019020,2,1,1,1,1,1,1,1,2,1,2,4,3,1,2,100000
11019120,3,1,1,1,1,1,1,1,2,2,1,4,2,5,3,100000
11019150,3,1,3,3,3,1,3,77,3,3,1,6,1,1,3,100000
11019210,1,2,2,2,2,1,3,2,3,2,4,5,2,5,3,10010
11019230,4,2,3,2,1,3,3,3,1,2,4,6,1,4,3,10010
11019330,3,1,1,1,1,1,1,1,2,2,1,8,4,5,3,10010
11019360,1,3,1,3,3,3,3,3,3,3,5,1,1,3,3,10010
11019420,1,3,1,1,1,1,3,2,2,2,1,8,2,1,3,20000
11019520,1,2,1,2,2,2,3,77,3,3,1,1,3,5,3,10010
11019630,3,3,1,1,3,3,2,77,2,2,1,8,4,1,3,10010
11019680,4,2,1,1,3,1,1,1,1,3,1,1,1,4,3,10010
11019710,3,3,3,2,3,3,2,2,2,2,1,6,3,1,3,10010
11019880,2,3,1,1,1,1,1,1,2,1,1,6,2,3,3,100000
11019960,2,3,1,1,1,1,1,1,2,3,1,7,4,5,3,10010
11020020,1,2,1,2,3,3,3,1,3,3,1,4,2,1,3,10010
11020110,2,2,3,2,2,3,3,77,3,2,1,1,1,5,3,10010
11020130,2,1,1,1,1,1,1,1,2,3,3,8,4,1,1,80000
11020140,3,3,1,2,1,1,3,1,3,2,2,1,2,5,3,100000
11020160,2,1,1,1,1,1,1,1,2,2,4,1,2,4,2,10010
11020190,2,1,1,1,3,1,3,77,3,3,1,1,1,2,3,100000
11020340,2,1,1,1,3,1,1,1,2,1,2,8,3,1,2,100000
11020390,2,1,1,1,1,1,1,1,2,1,1,4,4,1,2,10010
11020580,1,2,2,2,2,1,2,3,1,2,1,1,2,1,3,10010
11020590,2,2,1,1,3,3,1,1,2,1,1,4,4,1,3,10010
11020760,1,2,1,2,2,2,3,2,2,2,1,4,1,5,3,10010
11020860,2,1,1,1,3,1,3,1,2,2,1,6,3,2,3,10010
11020870,3,2,1,1,3,3,3,2,3,3,1,5,2,5,1,10010
11020910,3,3,1,1,1,1,3,1,2,1,3,8,3,1,2,10010
11021040,3,2,1,2,3,3,3,1,3,2,1,4,1,1,3,10010
11021060,1,2,3,2,2,2,2,3,3,2,1,2,2,1,3,10010
11021160,3,1,1,1,1,1,1,77,3,3,4,1,2,3,3,100000
11021230,2,1,1,1,1,1,1,1,2,1,1,4,2,1,3,10010
11021250,2,1,1,1,3,1,1,1,2,1,1,8,4,5,2,100000
11021280,3,1,1,1,2,3,1,77,3,3,1,1,1,2,2,10010
11021390,2,1,1,1,1,1,3,1,2,1,1,5,2,1,3,100000
11021420,1,2,3,2,2,1,2,2,3,3,1,8,3,1,3,10010
11021840,1,2,3,2,3,3,1,2,2,3,1,2,2,2,3,90010
11021890,3,1,1,1,1,1,1,1,2,3,1,6,2,1,3,100000
11022000,3,2,1,2,3,2,2,2,2,2,1,6,2,5,1,100000
11022110,2,1,1,1,1,1,3,1,2,3,1,8,3,1,1,100000
11022140,1,1,1,2,1,3,1,77,1,2,1,1,1,2,2,10010
11022210,3,3,3,3,1,1,1,77,3,3,1,3,2,1,3,100000
11022250,1,2,1,3,1,1,2,77,3,3,1,7,3,5,3,10010
11022260,1,2,1,1,1,1,3,3,3,1,1,3,2,5,3,10010
11022300,1,1,1,1,1,1,1,2,3,2,2,4,1,1,1,10010
11022350,2,2,1,1,1,1,3,1,2,1,1,5,3,5,3,10010
11022430,2,1,1,1,1,1,1,1,2,3,1,8,4,5,3,100000
11022490,1,2,2,2,1,1,1,2,3,2,4,2,1,3,3,10010
11022540,2,3,1,1,3,1,1,1,3,2,1,4,3,5,3,10010
11022610,4,2,1,1,1,1,3,1,2,3,1,2,3,5,3,100000
11022650,3,3,1,1,1,1,3,1,3,3,1,1,2,2,3,10010
11022670,1,2,1,3,2,2,1,77,3,2,1,1,2,4,3,10010
11022750,4,2,3,1,1,1,3,3,3,2,5,7,1,1,3,100000
11022770,4,1,1,2,2,1,3,1,3,3,1,1,2,3,3,10010
11022800,2,1,1,1,1,1,3,1,2,2,1,6,4,1,3,10010
11022860,2,3,1,2,3,1,3,1,2,2,4,5,3,1,3,10010
11022900,1,1,1,3,1,1,3,1,2,2,1,4,4,5,3,10010
11022920,2,1,1,1,1,1,1,1,2,3,1,4,2,3,3,100000
11022940,1,2,3,2,2,2,3,77,1,2,1,4,1,1,3,10010
11022960,2,1,1,1,1,1,3,1,2,2,1,8,3,1,3,10010
11023010,2,3,1,1,3,3,3,1,2,3,1,2,3,5,3,10010
11023350,3,1,1,3,2,1,3,1,3,3,2,3,1,2,1,10010
11023360,3,2,1,2,2,2,1,1,3,3,5,1,1,2,2,100000
11023470,3,2,2,2,2,3,3,2,2,2,1,2,3,5,3,10010
11023530,2,1,1,1,1,1,1,1,2,3,1,7,4,5,1,100000
11023540,2,1,1,1,1,1,1,1,2,1,1,6,4,1,3,100000
11023710,1,1,1,1,1,1,1,1,3,3,3,3,3,1,2,90010
11023770,1,2,2,2,1,3,3,2,3,2,1,3,1,5,3,10010
11023830,1,3,1,3,3,1,3,1,3,3,1,5,2,1,3,10010
11023850,3,2,1,3,3,1,3,1,3,3,1,4,4,5,3,10010
11024040,3,1,2,1,1,1,2,2,2,1,1,6,1,1,3,100000
11024110,1,1,1,3,1,1,3,1,2,3,1,5,4,1,3,100000
11024230,3,3,1,1,1,1,1,1,3,1,1,4,3,1,3,100000
11024250,1,2,3,2,1,1,3,77,1,3,2,1,2,1,3,10010
11024300,3,2,1,2,1,1,2,2,3,2,1,1,2,5,3,10010
11024330,3,3,3,3,3,3,1,77,1,2,2,1,1,1,1,10010
11024340,1,2,1,2,1,1,1,2,3,3,2,1,2,5,3,10010
11024460,1,2,1,1,1,1,1,77,3,3,1,5,2,5,3,10010
11024520,4,2,1,1,3,1,1,1,2,3,1,4,2,1,3,100000
11024530,2,1,1,3,1,3,3,1,2,2,1,8,3,5,3,10010
11024610,3,3,1,1,1,1,3,1,1,3,1,5,2,1,3,100000
11024630,1,2,1,2,1,1,2,3,3,2,1,7,3,1,3,10010
11024640,4,2,3,2,3,1,2,3,3,3,1,3,3,2,2,100000
11024720,2,1,1,1,1,1,1,1,2,1,1,8,4,1,3,10010
11024790,2,1,1,1,1,1,1,1,2,1,1,4,3,1,3,100000
11024870,3,3,1,3,3,3,3,2,2,3,1,7,3,1,3,100000
11024890,1,2,1,3,3,3,3,77,3,2,1,3,2,1,3,10010
11024990,2,3,1,1,1,1,3,1,2,1,1,8,4,1,3,100000
11025040,2,1,1,1,2,1,1,1,2,1,1,5,2,5,3,50000
11025050,1,2,1,2,2,1,2,3,3,2,1,7,3,1,3,10010
11025060,4,1,1,1,1,1,1,1,2,1,1,7,2,2,3,100000
11025100,3,3,1,2,1,1,3,1,2,1,1,6,3,5,3,20000
11025110,3,1,1,1,1,1,1,1,1,2,1,5,4,2,3,10010
11025120,1,2,1,1,1,1,3,1,3,2,1,4,1,5,3,10010
11025170,3,1,1,2,1,1,1,1,1,2,1,4,3,4,2,100000
11025270,2,2,3,3,2,3,1,77,3,3,2,1,2,4,3,10010
11025280,1,3,3,3,1,1,2,3,3,2,1,3,2,1,3,10010
11025350,3,1,1,1,1,1,1,77,2,1,1,5,2,3,3,100000
11025400,2,1,1,1,1,1,1,1,2,2,1,7,4,5,3,10010
11025500,1,2,3,2,2,2,2,2,3,2,1,8,3,1,3,50000
11025570,1,2,1,1,3,1,3,2,1,3,1,4,2,1,2,100000
11025600,1,2,1,2,3,3,2,3,2,2,1,8,3,2,3,10010
11025650,2,2,1,2,1,1,1,1,2,1,4,8,4,1,3,10010
11025660,3,3,3,3,3,3,1,77,3,3,4,1,1,3,3,100000
