id,questionId,partyName,incCode,eduCode,x,y
10098480,CHNG_A,Independent,1,1,444.9694605111423,243.43068269731984
10098480,SCIMPACT,Independent,1,1,1684.8211405112897,381.56730859661417
10098650,CHNG_B,Republican,8,2,1455.9491354296433,1.35
10098650,CHNG_A,Republican,8,2,775.2962262638804,235.06940383595986
10098650,SCIMPACT,Republican,8,2,846.6467629445234,388.25876123231484
10098890,CHNG_B,Other,1,1,1425.942644778176,136.81160430214356
10098890,CHNG_A,Other,1,1,1413.6015285320163,313.75890712628296
10098890,SCIMPACT,Other,1,1,1427.9355228172672,489.91230639416864
10099060,CHNG_B,Democrat,8,3,439.7154267279217,167.59371412671317
10099060,CHNG_A,Democrat,8,3,398.05004540956116,308.2539260979504
10099060,SCIMPACT,Democrat,8,3,986.7701910676883,521.7763759323396
10099200,CHNG_B,Democrat,5,2,504.73682567266616,146.07972235829223
10099200,CHNG_A,Democrat,5,2,480.9363627400063,356.44302857458837
10099200,SCIMPACT,Democrat,5,2,1019.4727934475418,477.65065748944073
10099320,CHNG_B,Democrat,5,1,482.9420845373911,172.89167949594014
10099320,CHNG_A,Democrat,5,1,1705.7564084502797,344.465131291928
10099320,SCIMPACT,Democrat,5,1,1078.9321716961701,538.1596664371216
10099710,CHNG_B,Republican,8,3,254.4956748198605,40.4656675778154
10099710,CHNG_A,Republican,8,3,909.0743475971084,192.06937462431532
10099710,SCIMPACT,Republican,8,3,812.4176679802274,445.47827872324376
10099890,CHNG_B,Independent,3,3,337.7365636501287,72.21023540446477
10099890,CHNG_A,Independent,3,3,465.5978438855108,213.1967923943366
10099890,SCIMPACT,Independent,3,3,1015.7186650237039,369.75336134453784
10100190,CHNG_B,Republican,8,3,273.7273300654386,9.967958551615693
10100190,CHNG_A,Republican,8,3,737.7818671552266,249.96152708468333
10100190,SCIMPACT,Republican,8,3,197.95705196868923,434.9432531492916
10100360,CHNG_B,Republican,5,2,864.9620491797564,31.142105848546155
10100360,CHNG_A,Republican,5,2,897.7091925027955,239.43263386372968
10100360,SCIMPACT,Republican,5,2,815.2419174354916,369.75336134453784
10100740,CHNG_B,Republican,4,2,1474.2605497889087,7.47201528749355
10100740,CHNG_A,Republican,4,2,824.9177477060917,237.7543915420548
10100740,SCIMPACT,Republican,4,2,1441.260076413129,440.17361715267407
10100940,CHNG_B,Independent,1,2,507.586910437562,62.79683902075247
10100940,CHNG_A,Independent,1,2,1607.8303271157154,228.22964761001407
10100940,SCIMPACT,Independent,1,2,1003.1919076279528,422.7451608600004
10101060,CHNG_B,Republican,4,2,219.78886523784948,84.8410934028917
10101060,CHNG_A,Republican,4,2,745.9583025518003,233.92100173763902
10101060,SCIMPACT,Republican,4,2,833.134281359936,386.3680890644219
10101360,CHNG_B,Independent,1,1,458.89685758299544,1.35
10101360,CHNG_A,Independent,1,1,1093.2971283083564,236.13899433450115
10101360,SCIMPACT,Independent,1,1,946.2643832896825,400.9152272462103
10101570,CHNG_B,Democrat,3,1,417.441664951202,134.70069773464647
10101570,CHNG_A,Democrat,3,1,1607.7290552542377,302.16310856748856
10101570,SCIMPACT,Democrat,3,1,970.0466786035165,507.78433351132355
10101740,CHNG_B,Republican,3,1,1469.217403163223,5.276262319687836
10101740,CHNG_A,Republican,3,1,805.209401356782,269.3693012207822
10101740,SCIMPACT,Republican,3,1,1447.505659489542,385.35687376840764
10102040,CHNG_B,Independent,5,3,1019.8172932774723,51.55494848004846
10102040,CHNG_A,Independent,5,3,981.7171865523193,238.6396478748418
10102040,SCIMPACT,Independent,5,3,389.26781675138153,414.1590774267901
10102490,CHNG_B,Independent,6,3,381.0561616094529,51.86882695690156
10102490,CHNG_A,Independent,6,3,988.0302982120012,248.25526918564321
10102490,SCIMPACT,Independent,6,3,950.921630762235,392.26165782000766
10102940,CHNG_B,Democrat,6,3,365.27833763366084,80.05865022401312
10102940,CHNG_A,Democrat,6,3,323.13306468166496,298.76002033937544
10102940,SCIMPACT,Democrat,6,3,1141.8207082002132,490.1441684906613
10103060,CHNG_B,Republican,6,4,94.5803573208702,31.9282999399963
10103060,CHNG_A,Republican,6,4,1434.298904892927,256.5715837525177
10103060,SCIMPACT,Republican,6,4,887.7923725025995,432.2332074150583
10103180,CHNG_B,Independent,8,3,316.76800062716484,12.263503534037985
10103180,CHNG_A,Independent,8,3,439.79776252823365,262.9543221034821
10103180,SCIMPACT,Independent,8,3,1099.5619070505443,372.0662588805771
10103350,CHNG_B,Republican,5,4,130.9065664653095,83.388762151202
10103350,CHNG_A,Republican,5,4,833.7346160968863,185.5516806722689
10103350,SCIMPACT,Republican,5,4,839.4424924653437,411.2665210488809
10103660,CHNG_B,Democrat,8,1,299.511001441566,163.4777906160115
10103660,CHNG_A,Democrat,8,1,309.0715896541914,312.9161788333454
10103660,SCIMPACT,Democrat,8,1,960.0852143007785,521.2821061620855
10103940,CHNG_B,Republican,8,4,268.8510291633459,54.93376886985004
10103940,CHNG_A,Republican,8,4,1399.1885329505183,221.110387744416
10103940,SCIMPACT,Republican,8,4,883.4913664034074,402.45252306335874
10104300,CHNG_B,Independent,5,2,413.2759771030085,2.8348260160267906
10104300,CHNG_A,Independent,5,2,336.7853417715454,241.93401675668315
10104300,SCIMPACT,Independent,5,2,1041.5924042427962,369.75336134453784
10104630,CHNG_B,Republican,5,3,270.0400587527425,24.54661519745555
10104630,CHNG_A,Republican,5,3,911.4688325633919,223.20860319117313
10104630,SCIMPACT,Republican,5,3,1490.2159429587912,373.94920367961777
10104910,CHNG_B,Democrat,8,4,343.38849393310727,86.80176386506226
10104910,CHNG_A,Democrat,8,4,390.9708734156213,310.4375587125637
10104910,SCIMPACT,Democrat,8,4,1629.9836017867128,478.1591164026909
10105140,CHNG_B,Republican,5,4,270.00119314388365,9.626067098317263
10105140,CHNG_A,Republican,5,4,160.26805035589976,213.74748494851855
10105140,SCIMPACT,Republican,5,4,845.8394393510888,398.00399760827287
10105440,CHNG_B,Republican,5,3,254.8346506850551,80.9250480434728
10105440,CHNG_A,Republican,5,3,146.13676076860605,224.95291791822018
10105440,SCIMPACT,Republican,5,3,837.9591406457668,472.0192598134805
10105760,CHNG_B,Democrat,7,3,402.6178213284987,136.6807504896251
10105760,CHNG_A,Democrat,7,3,399.11649193077955,266.77091359933075
10105760,SCIMPACT,Democrat,7,3,989.0728612816985,546.65
10106150,CHNG_B,Republican,1,2,275.09190069905287,40.26088612400807
10106150,CHNG_A,Republican,1,2,847.7805875430427,262.92441096279
10106150,SCIMPACT,Republican,1,2,1515.3891013681064,421.9591700868692
10107090,CHNG_B,Independent,2,2,1676.7894136027148,28.165912407081496
10107090,CHNG_A,Independent,2,2,473.4919850718956,247.75795957573422
10107090,SCIMPACT,Independent,2,2,1711.498465090222,396.1142101651058
10107320,CHNG_B,Independent,4,1,314.78796275164217,70.67049400931418
10107320,CHNG_A,Independent,4,1,379.66989606303133,264.53962863058297
10107320,SCIMPACT,Independent,4,1,1040.811573871046,446.4719048626611
10107430,CHNG_B,Republican,4,2,1403.0659307286207,25.130369169848922
10107430,CHNG_A,Republican,4,2,1450.7747333541463,197.7991242356317
10107430,SCIMPACT,Republican,4,2,760.6037717804423,382.98412705940416
10107660,CHNG_B,Democrat,8,4,285.56533302904535,135.32142478964627
10107660,CHNG_A,Democrat,8,4,413.29174582057084,362.44831932773104
10107660,SCIMPACT,Democrat,8,4,1113.5503966955246,469.39694866534967
10107860,CHNG_B,Other,6,4,134.88900126054457,121.28047620746965
10107860,CHNG_A,Other,6,4,851.4840783343018,319.4648742236131
10107860,SCIMPACT,Other,6,4,856.6201832700225,525.743013822367
10108170,CHNG_B,Democrat,4,2,518.4013590716132,118.40309431295307
10108170,CHNG_A,Democrat,4,2,1654.2127589256684,272.7797747115524
10108170,SCIMPACT,Democrat,4,2,1633.093391639487,475.9811645684491
10108390,CHNG_B,Democrat,7,4,452.3119224102529,92.48939237413528
10108390,CHNG_A,Democrat,7,4,310.5773900027641,305.52090692302164
10108390,SCIMPACT,Democrat,7,4,1124.1575190711508,546.65
10108520,CHNG_B,Democrat,2,4,288.74905268824523,117.73495359068602
10108520,CHNG_A,Democrat,2,4,319.12289517579006,293.5315987566659
10108520,SCIMPACT,Democrat,2,4,1066.5260147578576,490.05398919951006
10108820,CHNG_B,Independent,7,3,401.04623131933533,78.61088750009769
10108820,CHNG_A,Independent,7,3,1092.5073176034732,208.52448884454338
10108820,SCIMPACT,Independent,7,3,965.1491892447438,426.9569481663815
10109070,CHNG_B,Republican,5,4,174.90301938480758,21.74926301432126
10109070,CHNG_A,Republican,5,4,729.9810745998343,212.0674646883534
10109070,SCIMPACT,Republican,5,4,854.9563244814561,369.89372783378633
10109170,CHNG_B,Republican,2,1,172.2947374708837,44.4889923474579
10109170,CHNG_A,Republican,2,1,781.6829225895951,253.44609843526993
10109170,SCIMPACT,Republican,2,1,1511.9258624208605,423.3889274001263
10109350,CHNG_B,Republican,5,2,110.90629839292302,8.218596973341219
10109350,CHNG_A,Republican,5,2,1433.3341826341155,252.95024830281653
10109350,SCIMPACT,Republican,5,2,804.02035362213,369.75336134453784
10109740,CHNG_B,Democrat,2,1,486.74609890242914,139.02682149858248
10109740,CHNG_A,Democrat,2,1,347.54654285055403,279.41198372387163
10109740,SCIMPACT,Democrat,2,1,1633.721098565439,483.4486395970997
10109980,CHNG_B,Democrat,7,3,435.46139368743735,149.7552760050479
10109980,CHNG_A,Democrat,7,3,1613.9394416788193,344.8853499197445
10109980,SCIMPACT,Democrat,7,3,1698.787066217712,535.0977364100463
10110180,CHNG_B,Other,4,3,148.7376149288366,161.31499106163167
10110180,CHNG_A,Other,4,3,166.99238466762003,341.55590546012985
10110180,SCIMPACT,Other,4,3,1440.2980879785248,534.1887555003447
10110350,CHNG_B,Independent,4,2,300.18172380803185,24.509187646891185
10110350,CHNG_A,Independent,4,2,338.53778687918395,238.6227681782756
10110350,SCIMPACT,Independent,4,2,1102.134152163602,369.75336134453784
10110450,CHNG_B,Democrat,6,4,293.443014992,161.3661671483868
10110450,CHNG_A,Democrat,6,4,497.6711228954433,324.6810314951381
10110450,SCIMPACT,Democrat,6,4,1081.0892425338002,484.56016663353654
10110780,CHNG_B,Republican,3,4,238.36014725675804,59.808548629719965
10110780,CHNG_A,Republican,3,4,1473.3771840361173,218.29525856620722
10110780,SCIMPACT,Republican,3,4,1406.5698406895385,457.9832360398473
10111120,CHNG_B,Other,1,2,182.35408535741345,101.95550554612929
10111120,CHNG_A,Other,1,2,160.57416165924622,305.4735505524766
10111120,SCIMPACT,Other,1,2,824.6516543571888,485.7050737164085
10111260,CHNG_B,Democrat,8,4,527.2532921548361,133.07439611832916
10111260,CHNG_A,Democrat,8,4,996.5204932289467,318.1496535666885
10111260,SCIMPACT,Democrat,8,4,1709.8056009549339,523.733483431081
10111600,CHNG_B,Republican,5,2,1431.8774773582159,48.76118794424166
10111600,CHNG_A,Republican,5,2,904.6747081007476,235.05234504701883
10111600,SCIMPACT,Republican,5,2,1509.6281888371418,388.7357285967924
10112480,CHNG_B,Republican,2,4,251.08723712116202,80.92042014521142
10112480,CHNG_A,Republican,2,4,910.8637459045973,236.85499204245394
10112480,SCIMPACT,Republican,2,4,849.5698629592629,375.25040981835065
10112910,CHNG_B,Democrat,5,4,295.11899648009535,133.43142615784774
10112910,CHNG_A,Democrat,5,4,466.93041823910306,359.30875915816586
10112910,SCIMPACT,Democrat,5,4,1047.842076075275,460.49798560141727
10113040,CHNG_B,Independent,8,4,458.2614625822782,38.4621113324529
10113040,CHNG_A,Independent,8,4,1019.5696296321303,263.5272024405894
10113040,SCIMPACT,Independent,8,4,1033.9083056701102,410.17081665197395
10113260,CHNG_B,Democrat,2,2,1692.0639289250873,131.74313582432856
10113260,CHNG_A,Democrat,2,2,1679.5326255005068,279.02400721247363
10113260,SCIMPACT,Democrat,2,2,1604.1699917560202,516.4539780108043
10113390,CHNG_B,Independent,4,1,510.58972425903266,52.225289596121065
10113390,CHNG_A,Independent,4,1,462.3611290876077,215.06650199369875
10113390,SCIMPACT,Independent,4,1,1118.314418883981,382.8838774718627
10113530,CHNG_B,Democrat,1,1,1668.6292762409118,153.00224992957916
10113530,CHNG_A,Democrat,1,1,1065.8285952657125,325.4383694252819
10113530,SCIMPACT,Democrat,1,1,1031.8491736592048,530.9557752638735
10113740,CHNG_B,Independent,4,2,401.08195056884705,58.67291971884012
10113740,CHNG_A,Independent,4,2,979.3438955713933,228.94370078008643
10113740,SCIMPACT,Independent,4,2,1715.9921655927544,398.8796266439792
10113910,CHNG_B,Democrat,5,4,1667.0022987524944,149.62542139792865
10113910,CHNG_A,Democrat,5,4,1001.2905301317832,333.784965738377
10113910,SCIMPACT,Democrat,5,4,1146.7705489953048,500.1818335262738
10114350,CHNG_B,Independent,6,3,498.3491180597443,1.35
10114350,CHNG_A,Independent,6,3,1599.6891496158262,222.0825665656728
10114350,SCIMPACT,Independent,6,3,1599.8582043751499,416.98183419492426
10114510,CHNG_B,Other,1,1,143.47819519323122,114.01441354964618
10114510,CHNG_A,Other,1,1,160.0453258208878,342.1563707720378
10114510,SCIMPACT,Other,1,1,1472.3972131274152,502.1480448699011
10114720,CHNG_B,Independent,1,1,1613.5678283046955,38.89878897701615
10114720,CHNG_A,Independent,1,1,1065.3699586537696,235.45908121279496
10114720,SCIMPACT,Independent,1,1,1058.9572665373066,441.3758658858916
10114950,CHNG_B,Democrat,1,2,495.0768053946795,127.58999528514431
10114950,CHNG_A,Democrat,1,2,373.6251693989834,348.53374107689496
10114950,SCIMPACT,Democrat,1,2,1016.1444817742051,511.3923068226186
10115300,CHNG_B,Republican,7,2,122.84970396728653,64.03416958533971
10115300,CHNG_A,Republican,7,2,733.0633095644014,209.9733258211485
10115300,SCIMPACT,Republican,7,2,1380.7015234966316,431.2237583129082
10115640,CHNG_B,Republican,2,2,268.4153716296706,5.996456626427676
10115640,CHNG_A,Republican,2,2,862.4366084425345,284.4341761976205
10115640,SCIMPACT,Republican,2,2,1440.1992592667614,447.5222140482978
10115880,CHNG_B,Republican,8,2,96.8803263711241,34.87227707513217
10115880,CHNG_A,Republican,8,2,755.9830443764987,227.3478667737493
10115880,SCIMPACT,Republican,8,2,867.735047970274,389.3420737807829
10116040,CHNG_B,Independent,7,4,444.67641333177846,6.791643690173515
10116040,CHNG_A,Independent,7,4,340.1528938466242,245.7248035714898
10116040,SCIMPACT,Independent,7,4,1001.8051666312123,449.3254801601973
10116090,CHNG_B,Democrat,4,4,1633.2264653577154,145.73233897473068
10116090,CHNG_A,Democrat,4,4,303.48988038827713,325.47993163226784
10116090,SCIMPACT,Democrat,4,4,1607.2192873331219,514.2731923627466
10116360,CHNG_B,Independent,7,3,509.4471568688216,42.4051662614585
10116360,CHNG_A,Independent,7,3,984.2453678569921,212.4674430290529
10116360,SCIMPACT,Independent,7,3,1055.4295371853448,440.55446351967674
10116850,CHNG_B,Independent,8,4,306.00091111650534,57.119855170014276
10116850,CHNG_A,Independent,8,4,985.7176418717011,202.64749899138454
10116850,SCIMPACT,Independent,8,4,1083.201962920873,369.75336134453784
10117090,CHNG_B,Democrat,8,3,367.16644153048065,157.83699506891384
10117090,CHNG_A,Democrat,8,3,361.3116261412359,322.43930934718134
10117090,SCIMPACT,Democrat,8,3,1127.8256250554093,476.26092728818446
10117420,CHNG_B,Republican,8,4,209.43445259881798,80.68059437232176
10117420,CHNG_A,Republican,8,4,797.5668846284683,255.2372686560177
10117420,SCIMPACT,Republican,8,4,868.3537297661164,455.2866983629699
10117760,CHNG_B,Democrat,2,2,473.2380588890909,102.15661027364665
10117760,CHNG_A,Democrat,2,2,329.77844371468206,359.7545869475798
10117760,SCIMPACT,Democrat,2,2,920.4593469715054,516.778993001278
10117990,CHNG_B,Other,4,1,807.6672512418143,125.30090087498206
10117990,CHNG_A,Other,4,1,1466.5602233784857,307.2451792892205
10117990,SCIMPACT,Other,4,1,1483.8843335737095,509.2759496466107
10118130,CHNG_B,Independent,5,3,421.3578793647061,60.95653860383622
10118130,CHNG_A,Independent,5,3,463.84674800391986,253.4014255094725
10118130,SCIMPACT,Independent,5,3,1121.8935354996277,423.2002467544516
10118720,CHNG_B,Other,1,1,156.7151873553569,106.92514185183752
10118720,CHNG_A,Other,1,1,214.8364663309915,339.6359181745007
10118720,SCIMPACT,Other,1,1,774.5421721645286,519.7681524425608
10118900,CHNG_B,Republican,8,1,129.76035190298734,86.91213419086658
10118900,CHNG_A,Republican,8,1,152.27777969132046,222.53125618274126
10118900,SCIMPACT,Republican,8,1,793.200810369417,439.47104730972603
10119200,CHNG_B,Independent,8,4,514.014523134203,29.75848238751815
10119200,CHNG_A,Independent,8,4,1711.489414088566,236.80302170072653
10119200,SCIMPACT,Independent,8,4,1096.9992319703977,449.6034158648661
10119550,CHNG_B,Republican,4,3,172.154214884507,97.7130679229353
10119550,CHNG_A,Republican,4,3,740.5820466762341,262.6339962177688
10119550,SCIMPACT,Republican,4,3,796.713001202761,369.75336134453784
10119890,CHNG_B,Independent,7,3,379.9536705362392,5.954623192764346
10119890,CHNG_A,Independent,7,3,430.96920836836586,252.82296147061584
10119890,SCIMPACT,Independent,7,3,1644.8751200513416,456.37423613490216
10120400,CHNG_B,Republican,3,1,266.22520660958514,2.2927850936451217
10120400,CHNG_A,Republican,3,1,831.1903114062991,224.721476370398
10120400,SCIMPACT,Republican,3,1,1445.3698253920663,369.75336134453784
10120820,CHNG_B,Republican,8,4,259.8043742225527,59.80602165645101
10120820,CHNG_A,Republican,8,4,888.1160577438854,252.80542818918425
10120820,SCIMPACT,Republican,8,4,1502.8220200120982,391.8344966483175
10121020,CHNG_B,Republican,6,4,246.41211606102604,19.878541029350146
10121020,CHNG_A,Republican,6,4,798.6258127089865,292.73814464674194
10121020,SCIMPACT,Republican,6,4,881.5839953575608,442.1247026234669
10121280,CHNG_B,Independent,2,1,483.3639980126399,73.4214862503223
10121280,CHNG_A,Independent,2,1,343.789776997792,244.9071045031921
10121280,SCIMPACT,Independent,2,1,1599.7785977452722,424.49955847807234
10121530,CHNG_B,Republican,7,3,1501.3502601288221,45.06551984170664
10121530,CHNG_A,Republican,7,3,825.798119379726,255.56386302128098
10121530,SCIMPACT,Republican,7,3,833.9843438858111,442.5996260449804
10121890,CHNG_B,Other,8,4,221.07820057909868,149.0028368687361
10121890,CHNG_A,Other,8,4,202.87803537202458,345.00715189524806
10121890,SCIMPACT,Other,8,4,775.6936015709842,512.3604372631228
10122220,CHNG_B,Republican,2,2,1479.6369283876368,17.061732592052643
10122220,CHNG_A,Republican,2,2,749.5554812850829,230.94141520966298
10122220,SCIMPACT,Republican,2,2,1460.5254346887596,375.64534502568256
10122670,CHNG_B,Independent,1,1,1009.0371294010106,41.12707472846003
10122670,CHNG_A,Independent,1,1,1086.010266725836,201.58429277767974
10122670,SCIMPACT,Independent,1,1,1696.530750427835,449.01294271866067
10122840,CHNG_B,Other,2,2,1418.4847911728523,130.26986259274207
10122840,CHNG_A,Other,2,2,848.3916847136122,326.2950201152183
10122840,SCIMPACT,Other,2,2,1482.281423064962,502.9815641350523
10123000,CHNG_B,Democrat,2,4,1636.6644136157422,147.22844771570348
10123000,CHNG_A,Democrat,2,4,1073.8855422087272,336.29314904928185
10123000,SCIMPACT,Democrat,2,4,1002.4840389944465,498.34844916254144
10123140,CHNG_B,Republican,7,4,1411.5912394493987,67.91254131134696
10123140,CHNG_A,Republican,7,4,787.3261847685485,290.02169159059224
10123140,SCIMPACT,Republican,7,4,859.1196870299736,440.98218366508337
10123420,CHNG_B,Republican,1,2,235.88288103451941,62.509109927311364
10123420,CHNG_A,Republican,1,2,1425.6335085059525,196.05114387342942
10123420,SCIMPACT,Republican,1,2,771.0904552300952,462.58731396006334
10123840,CHNG_B,Democrat,6,3,400.9495102135189,97.05292187861014
10123840,CHNG_A,Democrat,6,3,360.07747564534577,331.96520779860174
10123840,SCIMPACT,Democrat,6,3,1600.0546992709967,509.4755745470798
10124150,CHNG_B,Democrat,6,3,427.50632552399117,97.85952445708202
10124150,CHNG_A,Democrat,6,3,437.5834012869704,307.98839794361055
10124150,SCIMPACT,Democrat,6,3,956.8283856501661,488.84219079929755
10124250,CHNG_B,Democrat,7,4,481.33452288246224,107.1576819016022
10124250,CHNG_A,Democrat,7,4,437.6379255751778,319.13368651152126
10124250,SCIMPACT,Democrat,7,4,921.8145201129386,526.438442879982
10124750,CHNG_B,Democrat,4,4,1692.5288953643037,125.23323136278417
10124750,CHNG_A,Democrat,4,4,1650.5897609659787,273.8226995714915
10124750,SCIMPACT,Democrat,4,4,1680.627594864301,546.1579593972456
10124920,CHNG_B,Democrat,5,4,461.4735809229097,94.24572231975125
10124920,CHNG_A,Democrat,5,4,406.66602357528996,327.07355784944787
10124920,SCIMPACT,Democrat,5,4,1132.89674597068,515.4310763488305
10125250,CHNG_B,Independent,5,2,297.8024759319515,43.128410700720835
10125250,CHNG_A,Independent,5,2,1009.5260601182877,185.5516806722689
10125250,SCIMPACT,Independent,5,2,1118.220948546217,422.58751859898496
10125370,CHNG_B,Independent,2,1,1619.5504476445983,26.768033222224886
10125370,CHNG_A,Independent,2,1,998.7196883821176,255.08865843576527
10125370,SCIMPACT,Independent,2,1,1668.392205945635,414.6450392601812
10125480,CHNG_B,Independent,8,2,1649.5139740909997,12.449736072180286
10125480,CHNG_A,Independent,8,2,1710.8120334835703,206.05754236263047
10125480,SCIMPACT,Independent,8,2,974.4840567139017,442.67001300928507
10125940,CHNG_B,Other,7,4,189.2340509530656,104.75928939599544
10125940,CHNG_A,Other,7,4,1442.1441416590267,295.7482370445103
10125940,SCIMPACT,Other,7,4,827.3279572551733,498.95290504834236
10126160,CHNG_B,Republican,5,1,1420.6402820953376,61.239231466958856
10126160,CHNG_A,Republican,5,1,1407.9910840653615,245.1911411495718
10126160,SCIMPACT,Republican,5,1,1512.9130541618629,415.95835316599994
10126380,CHNG_B,Independent,4,1,326.7031466790577,11.280945384469327
10126380,CHNG_A,Independent,4,1,1670.3570984738653,264.156847646361
10126380,SCIMPACT,Independent,4,1,1059.9614226451354,391.9454343322007
10126610,CHNG_B,Republican,4,2,1498.6931737269956,34.54654950854667
10126610,CHNG_A,Republican,4,2,736.1012599812965,219.24095962441066
10126610,SCIMPACT,Republican,4,2,1507.856984176255,428.70015355742026
10126850,CHNG_B,Democrat,8,4,472.41680334377105,138.02667007419043
10126850,CHNG_A,Democrat,8,4,385.29650285286283,275.58373437826253
10126850,SCIMPACT,Democrat,8,4,1040.2723395542052,512.3352485243922
10127200,CHNG_B,Republican,6,2,250.67480972241924,1.35
10127200,CHNG_A,Republican,6,2,755.323402690571,188.29346675816996
10127200,SCIMPACT,Republican,6,2,1511.7986002268658,398.5728963030763
10127300,CHNG_B,Democrat,8,4,288.8103631369831,137.16593802192864
10127300,CHNG_A,Democrat,8,4,338.0568951416507,282.1866691822497
10127300,SCIMPACT,Democrat,8,4,1134.0648305920631,496.1226704384125
10127700,CHNG_B,Republican,8,4,193.99567245744885,18.20609192419412
10127700,CHNG_A,Republican,8,4,197.7778707814729,258.85669353438243
10127700,SCIMPACT,Republican,8,4,752.9717073118107,387.8910915048081
10127940,CHNG_B,Republican,7,4,250.95166667846755,84.65555815208603
10127940,CHNG_A,Republican,7,4,891.8617186699993,198.51204078441512
10127940,SCIMPACT,Republican,7,4,1375.1232187177498,409.98117550884444
10128100,CHNG_B,Independent,7,3,462.4631241902787,44.07187468460725
10128100,CHNG_A,Independent,7,3,1039.1438773797368,261.2154660325943
10128100,SCIMPACT,Independent,7,3,1116.2424060858852,446.1612624945154
10128540,CHNG_B,Democrat,2,2,331.46708851492957,106.669111731471
10128540,CHNG_A,Democrat,2,2,1719.4295250895166,313.5349133276598
10128540,SCIMPACT,Democrat,2,2,1714.1074830748419,516.1763980168316
10128720,CHNG_B,Republican,4,1,253.9258709083609,14.027222481618884
10128720,CHNG_A,Republican,4,1,811.9493323653247,203.20887560449248
10128720,SCIMPACT,Republican,4,1,816.5188353821701,473.74369054959726
10128950,CHNG_B,Republican,8,4,1468.6355240586072,71.59931341715155
10128950,CHNG_A,Republican,8,4,804.1674584886068,262.1475201418653
10128950,SCIMPACT,Republican,8,4,1440.7530043675558,383.5581228447217
10129140,CHNG_B,Independent,5,3,511.91819906633003,32.86375316358938
10129140,CHNG_A,Independent,5,3,464.56744086313245,208.30599289404407
10129140,SCIMPACT,Independent,5,3,1611.4122171409545,438.46397989649967
10129590,CHNG_B,Democrat,6,4,316.3933979424286,145.93402349210456
10129590,CHNG_A,Democrat,6,4,311.1586671452517,319.0487484427925
10129590,SCIMPACT,Democrat,6,4,1075.637414406723,546.65
10130080,CHNG_B,Other,1,2,206.2947419008967,107.22199062495771
10130080,CHNG_A,Other,1,2,1461.9813783983334,296.9637450272796
10130080,SCIMPACT,Other,1,2,182.58921635716143,515.1869481663887
10130520,CHNG_B,Republican,5,2,251.42931676080812,70.45696454056348
10130520,CHNG_A,Republican,5,2,215.81421458708687,216.80636153810784
10130520,SCIMPACT,Republican,5,2,1374.0415859260618,416.9850195548335
10130730,CHNG_B,Republican,5,3,826.0806965233245,18.711478886452895
10130730,CHNG_A,Republican,5,3,762.3417867750381,282.42486540609735
10130730,SCIMPACT,Republican,5,3,219.94922358325965,414.5487464454211
10131070,CHNG_B,Independent,7,4,411.338730553193,55.09847420033792
10131070,CHNG_A,Independent,7,4,405.086032500819,250.85337438090917
10131070,SCIMPACT,Independent,7,4,1125.5795490327384,423.8087395791566
10131330,CHNG_B,Democrat,1,1,328.13914424860724,178.2466386554622
10131330,CHNG_A,Democrat,1,1,435.79043530996455,338.6157685162325
10131330,SCIMPACT,Democrat,1,1,420.99793563437345,523.2715602656182
10131760,CHNG_B,Independent,2,3,1695.022501025221,32.081023323445386
10131760,CHNG_A,Independent,2,3,1691.9004915472062,213.80346020587936
10131760,SCIMPACT,Independent,2,3,1015.3227078561883,418.906804817783
10132000,CHNG_B,Republican,3,2,131.03578091140423,93.32370516409446
10132000,CHNG_A,Republican,3,2,1485.6310302736447,229.8594708509563
10132000,SCIMPACT,Republican,3,2,1491.6887035097118,403.80209723405926
10132260,CHNG_B,Democrat,4,2,1648.1472051585329,150.65107010735204
10132260,CHNG_A,Democrat,4,2,1033.5711481201445,346.9631187890798
10132260,SCIMPACT,Democrat,4,2,1620.4870171287725,516.752574840848
10132550,CHNG_B,Democrat,4,1,415.13812048656985,117.70431967027432
10132550,CHNG_A,Democrat,4,1,1694.174183725941,350.56717720505515
10132550,SCIMPACT,Democrat,4,1,967.4987198573572,481.34800000372286
10132780,CHNG_B,Republican,5,1,119.9060802520589,27.055000601206185
10132780,CHNG_A,Republican,5,1,914.4907312566157,212.10843686116195
10132780,SCIMPACT,Republican,5,1,177.29950058668433,431.96422063833285
10133060,CHNG_B,Other,1,4,216.4122981230936,136.12259490380612
10133060,CHNG_A,Other,1,4,220.05877820254162,331.20040508335063
10133060,SCIMPACT,Other,1,4,787.94361601454,489.8884574005079
10133580,CHNG_B,Republican,8,3,809.5267538662744,23.53850949323827
10133580,CHNG_A,Republican,8,3,169.95633870375843,206.9092922482783
10133580,SCIMPACT,Republican,8,3,780.5513168892376,406.20235606976945
10133820,CHNG_B,Democrat,8,4,431.23444985551265,109.40764218785284
10133820,CHNG_A,Democrat,8,4,355.9836601761931,314.3648542984102
10133820,SCIMPACT,Democrat,8,4,1145.1237033914956,496.84588409731947
10134050,CHNG_B,Democrat,8,4,523.1640858863334,151.9081149831248
10134050,CHNG_A,Democrat,8,4,499.9996178822164,348.2504725735859
10134050,SCIMPACT,Democrat,8,4,1020.7729407278088,472.4328620368046
10134490,CHNG_B,Independent,2,2,340.954799145021,65.96865117858127
10134490,CHNG_A,Independent,2,2,357.8081008000459,253.23981782453666
